payment_id,payment_method,payment_status
3641,UPI,Paid
3642,UPI,Paid
3643,COD,Paid
3644,Credit Card,Paid
3645,COD,Paid
3646,COD,Paid
3647,COD,Paid
3648,UPI,Paid
3649,Wallet,Paid
3650,Debit Card,Paid
3651,UPI,Paid
3652,Credit Card,Paid
3653,UPI,Paid
3654,COD,Paid
3655,COD,Paid
3656,Wallet,Paid
3657,COD,Paid
3658,COD,Paid
3659,Credit Card,Paid
3660,Credit Card,Paid
3661,Wallet,Paid
3662,UPI,Paid
3663,Debit Card,Paid
3664,UPI,Paid
3665,COD,Paid
3666,Debit Card,Paid
3667,Debit Card,Paid
3668,Wallet,Paid
3669,Debit Card,Paid
3670,Wallet,Paid
3671,Credit Card,Paid
3672,Credit Card,Paid
3673,Credit Card,Paid
3674,UPI,Paid
3675,UPI,Paid
3676,Debit Card,Paid
3677,Wallet,Paid
3678,UPI,Paid
3679,Credit Card,Paid
3680,Wallet,Paid
3681,COD,Paid
3682,Wallet,Paid
3683,UPI,Paid
3684,UPI,Paid
3685,Credit Card,Paid
3686,Credit Card,Paid
3687,UPI,Paid
3688,COD,Paid
3689,COD,Paid
3690,Debit Card,Paid
3691,Credit Card,Paid
3692,Credit Card,Paid
3693,Wallet,Paid
3694,UPI,Paid
3695,COD,Paid
3696,Credit Card,Paid
3697,Wallet,Paid
3698,UPI,Paid
3699,COD,Paid
3700,UPI,Paid
3701,UPI,Paid
3702,UPI,Paid
3703,Debit Card,Paid
3704,Credit Card,Paid
3705,UPI,Paid
3706,Credit Card,Paid
3707,UPI,Paid
3708,UPI,Paid
3709,Wallet,Paid
3710,Credit Card,Paid
3711,COD,Paid
3712,Wallet,Paid
3713,Debit Card,Paid
3714,COD,Paid
3715,Wallet,Paid
3716,Credit Card,Paid
3717,COD,Paid
3718,UPI,Paid
3719,Wallet,Paid
3720,UPI,Paid
3721,UPI,Paid
3722,COD,Paid
3723,Credit Card,Paid
3724,Credit Card,Paid
3725,Credit Card,Paid
3726,Wallet,Paid
3727,Credit Card,Paid
3728,Credit Card,Paid
3729,Debit Card,Paid
3730,UPI,Paid
3731,COD,Paid
3732,Wallet,Paid
3733,Credit Card,Paid
3734,Debit Card,Paid
3735,UPI,Paid
3736,COD,Paid
3737,Credit Card,Paid
3738,Wallet,Paid
3739,Wallet,Paid
3740,Wallet,Paid
3741,Wallet,Paid
3742,COD,Paid
3743,Wallet,Paid
3744,Wallet,Paid
3745,Debit Card,Paid
3746,Credit Card,Paid
3747,UPI,Paid
3748,COD,Paid
3749,COD,Paid
3750,UPI,Paid
3751,Debit Card,Paid
3752,Wallet,Paid
3753,COD,Paid
3754,Debit Card,Paid
3755,Credit Card,Paid
3756,UPI,Paid
3757,UPI,Paid
3758,Credit Card,Paid
3759,COD,Paid
3760,UPI,Paid
3761,COD,Paid
3762,COD,Paid
3763,COD,Paid
3764,Wallet,Paid
3765,Credit Card,Paid
3766,UPI,Paid
3767,UPI,Paid
3768,Wallet,Paid
3769,Credit Card,Paid
3770,Debit Card,Paid
3771,COD,Paid
3772,UPI,Paid
3773,Credit Card,Paid
3774,UPI,Paid
3775,Wallet,Paid
3776,COD,Paid
3777,Credit Card,Paid
3778,COD,Paid
3779,COD,Paid
3780,Debit Card,Paid
3781,UPI,Paid
3782,Debit Card,Paid
3783,Wallet,Paid
3784,Wallet,Paid
3785,UPI,Paid
3786,Debit Card,Paid
3787,COD,Paid
3788,Wallet,Paid
3789,UPI,Paid
3790,COD,Paid
3791,Wallet,Paid
3792,COD,Paid
3793,Debit Card,Paid
3794,Credit Card,Paid
3795,UPI,Paid
3796,Wallet,Paid
3797,COD,Paid
3798,Debit Card,Paid
3799,Wallet,Paid
3800,COD,Paid
3801,Credit Card,Paid
3802,Credit Card,Paid
3803,COD,Paid
3804,UPI,Paid
3805,COD,Paid
3806,Wallet,Paid
3807,COD,Paid
3808,Wallet,Paid
3809,Wallet,Paid
3810,Credit Card,Paid
3811,Debit Card,Paid
3812,Credit Card,Paid
3813,Wallet,Paid
3814,COD,Paid
3815,UPI,Paid
3816,UPI,Paid
3817,Wallet,Paid
3818,Wallet,Paid
3819,Credit Card,Paid
3820,UPI,Paid
3821,Credit Card,Paid
3822,Wallet,Paid
3823,Credit Card,Paid
3824,Debit Card,Paid
3825,Wallet,Paid
3826,COD,Paid
3827,Wallet,Paid
3828,Wallet,Paid
3829,UPI,Paid
3830,UPI,Paid
3831,UPI,Paid
3832,Debit Card,Paid
3833,Credit Card,Paid
3834,Wallet,Paid
3835,UPI,Paid
3836,UPI,Paid
3837,Credit Card,Paid
3838,Debit Card,Paid
3839,UPI,Paid
3840,Debit Card,Paid
3841,UPI,Paid
3842,Wallet,Paid
3843,COD,Paid
3844,UPI,Paid
3845,UPI,Paid
3846,Debit Card,Paid
3847,Wallet,Paid
3848,COD,Paid
3849,Debit Card,Paid
3850,Debit Card,Paid
3851,Credit Card,Paid
3852,Credit Card,Paid
3853,UPI,Paid
3854,Debit Card,Paid
3855,Debit Card,Paid
3856,COD,Paid
3857,Debit Card,Paid
3858,Debit Card,Paid
3859,Wallet,Paid
3860,Debit Card,Paid
3861,Credit Card,Paid
3862,COD,Paid
3863,Credit Card,Paid
3864,Credit Card,Paid
3865,Wallet,Paid
3866,Wallet,Paid
3867,UPI,Paid
3868,Debit Card,Paid
3869,Wallet,Paid
3870,COD,Paid
3871,UPI,Paid
3872,Credit Card,Paid
3873,Credit Card,Paid
3874,COD,Paid
3875,Debit Card,Paid
3876,Wallet,Paid
3877,Debit Card,Paid
3878,UPI,Paid
3879,Wallet,Paid
3880,Wallet,Paid
3881,Credit Card,Paid
3882,Credit Card,Paid
3883,Credit Card,Paid
3884,UPI,Paid
3885,Wallet,Paid
3886,Credit Card,Paid
3887,Credit Card,Paid
3888,Wallet,Paid
3889,Debit Card,Paid
3890,Debit Card,Paid
3891,Debit Card,Paid
3892,Wallet,Paid
3893,COD,Paid
3894,UPI,Paid
3895,UPI,Paid
3896,Debit Card,Paid
3897,Credit Card,Paid
3898,Credit Card,Paid
3899,Debit Card,Paid
3900,UPI,Paid
3901,Debit Card,Paid
3902,UPI,Paid
3903,Wallet,Paid
3904,Credit Card,Paid
3905,COD,Paid
3906,UPI,Paid
3907,Debit Card,Paid
3908,COD,Paid
3909,Credit Card,Paid
3910,COD,Paid
3911,Wallet,Paid
3912,Debit Card,Paid
3913,Wallet,Paid
3914,Wallet,Paid
3915,Credit Card,Paid
3916,Wallet,Paid
3917,Wallet,Paid
3918,Credit Card,Paid
3919,COD,Paid
3920,Debit Card,Paid
3921,Credit Card,Paid
3922,UPI,Paid
3923,Wallet,Paid
3924,UPI,Paid
3925,UPI,Paid
3926,COD,Paid
3927,Wallet,Paid
3928,COD,Paid
3929,COD,Paid
3930,Credit Card,Paid
3931,COD,Paid
3932,Debit Card,Paid
3933,Credit Card,Paid
3934,Debit Card,Paid
3935,Wallet,Paid
3936,COD,Paid
3937,Wallet,Paid
3938,UPI,Paid
3939,Debit Card,Paid
3940,Wallet,Paid
3941,COD,Paid
3942,UPI,Paid
3943,UPI,Paid
3944,UPI,Paid
3945,Wallet,Paid
3946,Wallet,Paid
3947,Credit Card,Paid
3948,Wallet,Paid
3949,COD,Paid
3950,UPI,Paid
3951,Wallet,Paid
3952,COD,Paid
3953,Debit Card,Paid
3954,Wallet,Paid
3955,Wallet,Paid
3956,UPI,Paid
3957,Wallet,Paid
3958,COD,Paid
3959,Debit Card,Paid
3960,UPI,Paid
3961,COD,Paid
3962,COD,Paid
3963,Credit Card,Paid
3964,Debit Card,Paid
3965,UPI,Paid
3966,Credit Card,Paid
3967,Debit Card,Paid
3968,Wallet,Paid
3969,Debit Card,Paid
3970,Debit Card,Paid
3971,Debit Card,Paid
3972,Debit Card,Paid
3973,UPI,Paid
3974,Debit Card,Paid
3975,UPI,Paid
3976,Wallet,Paid
3977,UPI,Paid
3978,Credit Card,Paid
3979,Credit Card,Paid
3980,Wallet,Paid
3981,Credit Card,Paid
3982,Credit Card,Paid
3983,Credit Card,Paid
3984,Credit Card,Paid
3985,Wallet,Paid
3986,Credit Card,Paid
3987,Debit Card,Paid
3988,Credit Card,Paid
3989,UPI,Paid
3990,Credit Card,Paid
3991,Debit Card,Paid
3992,COD,Paid
3993,Debit Card,Paid
3994,COD,Paid
3995,Credit Card,Paid
3996,COD,Paid
3997,Credit Card,Paid
3998,COD,Paid
3999,Wallet,Paid
4000,COD,Paid
4001,Debit Card,Paid
4002,Debit Card,Paid
4003,Debit Card,Paid
4004,UPI,Paid
4005,COD,Paid
4006,Debit Card,Paid
4007,Credit Card,Paid
4008,UPI,Paid
4009,Wallet,Paid
4010,UPI,Paid
4011,COD,Paid
4012,Credit Card,Paid
4013,UPI,Paid
4014,Wallet,Paid
4015,Wallet,Paid
4016,COD,Paid
4017,Credit Card,Paid
4018,UPI,Paid
4019,Debit Card,Paid
4020,UPI,Paid
4021,Credit Card,Paid
4022,Credit Card,Paid
4023,Wallet,Paid
4024,Credit Card,Paid
4025,Wallet,Paid
4026,COD,Paid
4027,Debit Card,Paid
4028,Wallet,Paid
4029,Debit Card,Paid
4030,Wallet,Paid
4031,Wallet,Paid
4032,UPI,Paid
4033,COD,Paid
4034,Debit Card,Paid
4035,COD,Paid
4036,Wallet,Paid
4037,Debit Card,Paid
4038,COD,Paid
4039,COD,Paid
4040,COD,Paid
4041,Debit Card,Paid
4042,Debit Card,Paid
4043,Debit Card,Paid
4044,Credit Card,Paid
4045,UPI,Paid
4046,UPI,Paid
4047,Credit Card,Paid
4048,Credit Card,Paid
4049,Debit Card,Paid
4050,Debit Card,Paid
4051,UPI,Paid
4052,COD,Paid
4053,Debit Card,Paid
4054,Debit Card,Paid
4055,UPI,Paid
4056,COD,Paid
4057,Debit Card,Paid
4058,Debit Card,Paid
4059,UPI,Paid
4060,UPI,Paid
4061,Credit Card,Paid
4062,Debit Card,Paid
4063,COD,Paid
4064,COD,Paid
4065,UPI,Paid
4066,Credit Card,Paid
4067,Credit Card,Paid
4068,Debit Card,Paid
4069,Credit Card,Paid
4070,Debit Card,Paid
4071,COD,Paid
4072,COD,Paid
4073,Wallet,Paid
4074,Wallet,Paid
4075,Credit Card,Paid
4076,COD,Paid
4077,Credit Card,Paid
4078,UPI,Paid
4079,COD,Paid
4080,COD,Paid
4081,Wallet,Paid
4082,Debit Card,Paid
4083,Debit Card,Paid
4084,Credit Card,Paid
4085,Debit Card,Paid
4086,Wallet,Paid
4087,Credit Card,Paid
4088,Wallet,Paid
4089,COD,Paid
4090,UPI,Paid
4091,Debit Card,Paid
4092,Wallet,Paid
4093,Credit Card,Paid
4094,Wallet,Paid
4095,Credit Card,Paid
4096,Credit Card,Paid
4097,Wallet,Paid
4098,Debit Card,Paid
4099,Wallet,Paid
4100,Debit Card,Paid
4101,UPI,Paid
4102,Debit Card,Paid
4103,UPI,Paid
4104,Wallet,Paid
4105,Debit Card,Paid
4106,Wallet,Paid
4107,Debit Card,Paid
4108,Credit Card,Paid
4109,COD,Paid
4110,Wallet,Paid
4111,COD,Paid
4112,Credit Card,Paid
4113,Wallet,Paid
4114,Debit Card,Paid
4115,COD,Paid
4116,Credit Card,Paid
4117,COD,Paid
4118,COD,Paid
4119,Credit Card,Paid
4120,Wallet,Paid
4121,UPI,Paid
4122,Credit Card,Paid
4123,Debit Card,Paid
4124,Wallet,Paid
4125,Credit Card,Paid
4126,Debit Card,Paid
4127,Wallet,Paid
4128,Debit Card,Paid
4129,UPI,Paid
4130,Wallet,Paid
4131,Debit Card,Paid
4132,COD,Paid
4133,Credit Card,Paid
4134,Credit Card,Paid
4135,Credit Card,Paid
4136,Debit Card,Paid
4137,Credit Card,Paid
4138,Wallet,Paid
4139,UPI,Paid
4140,Credit Card,Paid
4141,Credit Card,Paid
4142,Wallet,Paid
4143,COD,Paid
4144,Wallet,Paid
4145,Wallet,Paid
4146,Debit Card,Paid
4147,Wallet,Paid
4148,Debit Card,Paid
4149,Debit Card,Paid
4150,COD,Paid
4151,Credit Card,Paid
4152,Debit Card,Paid
4153,Credit Card,Paid
4154,Debit Card,Paid
4155,Wallet,Paid
4156,Debit Card,Paid
4157,Debit Card,Paid
4158,Credit Card,Paid
4159,Credit Card,Paid
4160,COD,Paid
4161,Credit Card,Paid
4162,Wallet,Paid
4163,Credit Card,Paid
4164,Debit Card,Paid
4165,COD,Paid
4166,Debit Card,Paid
4167,Wallet,Paid
4168,Wallet,Paid
4169,Credit Card,Paid
4170,UPI,Paid
4171,UPI,Paid
4172,Credit Card,Paid
4173,Wallet,Paid
4174,Credit Card,Paid
4175,Credit Card,Paid
4176,Credit Card,Paid
4177,Debit Card,Paid
4178,Credit Card,Paid
4179,Credit Card,Paid
4180,UPI,Paid
4181,Wallet,Paid
4182,COD,Paid
4183,Wallet,Paid
4184,Debit Card,Paid
4185,Wallet,Paid
4186,COD,Paid
4187,Wallet,Paid
4188,Debit Card,Paid
4189,UPI,Paid
4190,Wallet,Paid
4191,Wallet,Paid
4192,Debit Card,Paid
4193,COD,Paid
4194,UPI,Paid
4195,Debit Card,Paid
4196,COD,Paid
4197,Wallet,Paid
4198,Debit Card,Paid
4199,COD,Paid
4200,UPI,Paid
4201,Credit Card,Paid
4202,UPI,Paid
4203,COD,Paid
4204,COD,Paid
4205,Credit Card,Paid
4206,Wallet,Paid
4207,Credit Card,Paid
4208,Debit Card,Paid
4209,COD,Paid
4210,Debit Card,Paid
4211,Credit Card,Paid
4212,COD,Paid
4213,Wallet,Paid
4214,Credit Card,Paid
4215,Wallet,Paid
4216,UPI,Paid
4217,UPI,Paid
4218,Wallet,Paid
4219,UPI,Paid
4220,Wallet,Paid
4221,COD,Paid
4222,Debit Card,Paid
4223,Debit Card,Paid
4224,Wallet,Paid
4225,Wallet,Paid
4226,Wallet,Paid
4227,COD,Paid
4228,COD,Paid
4229,Wallet,Paid
4230,UPI,Paid
4231,Debit Card,Paid
4232,Credit Card,Paid
4233,UPI,Paid
4234,Debit Card,Paid
4235,Credit Card,Paid
4236,Wallet,Paid
4237,UPI,Paid
4238,Debit Card,Paid
4239,Debit Card,Paid
4240,Debit Card,Paid
4241,COD,Paid
4242,UPI,Paid
4243,UPI,Paid
4244,Debit Card,Paid
4245,Debit Card,Paid
4246,COD,Paid
4247,Wallet,Paid
4248,Debit Card,Paid
4249,UPI,Paid
4250,Debit Card,Paid
4251,UPI,Paid
4252,Credit Card,Paid
4253,COD,Paid
4254,Wallet,Paid
4255,COD,Paid
4256,UPI,Paid
4257,UPI,Paid
4258,Credit Card,Paid
4259,Credit Card,Paid
4260,COD,Paid
4261,COD,Paid
4262,Debit Card,Paid
4263,Credit Card,Paid
4264,UPI,Paid
4265,Wallet,Paid
4266,UPI,Paid
4267,COD,Paid
4268,Debit Card,Paid
4269,UPI,Paid
4270,Debit Card,Paid
4271,UPI,Paid
4272,Debit Card,Paid
4273,Wallet,Paid
4274,Wallet,Paid
4275,COD,Paid
4276,UPI,Paid
4277,COD,Paid
4278,UPI,Paid
4279,Wallet,Paid
4280,Debit Card,Paid
4281,Credit Card,Paid
4282,Wallet,Paid
4283,UPI,Paid
4284,UPI,Paid
4285,Credit Card,Paid
4286,COD,Paid
4287,COD,Paid
4288,UPI,Paid
4289,Wallet,Paid
4290,Wallet,Paid
4291,Wallet,Paid
4292,Debit Card,Paid
4293,Credit Card,Paid
4294,Wallet,Paid
4295,Debit Card,Paid
4296,Wallet,Paid
4297,Wallet,Paid
4298,COD,Paid
4299,Wallet,Paid
4300,Wallet,Paid
4301,Debit Card,Paid
4302,COD,Paid
4303,Credit Card,Paid
4304,UPI,Paid
4305,Credit Card,Paid
4306,UPI,Paid
4307,COD,Paid
4308,UPI,Paid
4309,UPI,Paid
4310,COD,Paid
4311,Debit Card,Paid
4312,UPI,Paid
4313,Credit Card,Paid
4314,UPI,Paid
4315,Credit Card,Paid
4316,COD,Paid
4317,Debit Card,Paid
4318,COD,Paid
4319,Credit Card,Paid
4320,Credit Card,Paid
4321,Debit Card,Paid
4322,Debit Card,Paid
4323,Debit Card,Paid
4324,Wallet,Paid
4325,COD,Paid
4326,UPI,Paid
4327,Credit Card,Paid
4328,COD,Paid
4329,UPI,Paid
4330,UPI,Paid
4331,Wallet,Paid
4332,Credit Card,Paid
4333,UPI,Paid
4334,Wallet,Paid
4335,UPI,Paid
4336,Wallet,Paid
4337,Credit Card,Paid
4338,UPI,Paid
4339,UPI,Paid
4340,Debit Card,Paid
4341,COD,Paid
4342,COD,Paid
4343,COD,Paid
4344,Credit Card,Paid
4345,COD,Paid
4346,Debit Card,Paid
4347,UPI,Paid
4348,Debit Card,Paid
4349,Wallet,Paid
4350,UPI,Paid
4351,COD,Paid
4352,Credit Card,Paid
4353,Wallet,Paid
4354,Wallet,Paid
4355,COD,Paid
4356,Wallet,Paid
4357,Credit Card,Paid
4358,Wallet,Paid
4359,UPI,Paid
4360,Wallet,Paid
4361,Credit Card,Paid
4362,Wallet,Paid
4363,UPI,Paid
4364,UPI,Paid
4365,Credit Card,Paid
4366,COD,Paid
4367,COD,Paid
4368,Credit Card,Paid
4369,COD,Paid
4370,COD,Paid
4371,Debit Card,Paid
4372,UPI,Paid
4373,COD,Paid
4374,Wallet,Paid
4375,UPI,Paid
4376,COD,Paid
4377,Wallet,Paid
4378,Debit Card,Paid
4379,Debit Card,Paid
4380,Credit Card,Paid
4381,UPI,Paid
4382,COD,Paid
4383,Debit Card,Paid
4384,Wallet,Paid
4385,Wallet,Paid
4386,Credit Card,Paid
4387,COD,Paid
4388,Credit Card,Paid
4389,Wallet,Paid
4390,Credit Card,Paid
4391,Wallet,Paid
4392,Debit Card,Paid
4393,COD,Paid
4394,Credit Card,Paid
4395,UPI,Paid
4396,Debit Card,Paid
4397,UPI,Paid
4398,UPI,Paid
4399,Debit Card,Paid
4400,UPI,Paid
4401,UPI,Paid
4402,UPI,Paid
4403,UPI,Paid
4404,UPI,Paid
4405,UPI,Paid
4406,UPI,Paid
4407,Debit Card,Paid
4408,UPI,Paid
4409,COD,Paid
4410,UPI,Paid
4411,UPI,Paid
4412,COD,Paid
4413,COD,Paid
4414,Wallet,Paid
4415,Wallet,Paid
4416,COD,Paid
4417,Wallet,Paid
4418,Wallet,Paid
4419,Credit Card,Paid
4420,Credit Card,Paid
4421,COD,Paid
4422,COD,Paid
4423,Wallet,Paid
4424,Wallet,Paid
4425,Wallet,Paid
4426,Credit Card,Paid
4427,Credit Card,Paid
4428,UPI,Paid
4429,Debit Card,Paid
4430,Wallet,Paid
4431,Wallet,Paid
4432,Credit Card,Paid
4433,COD,Paid
4434,Debit Card,Paid
4435,COD,Paid
4436,Wallet,Paid
4437,UPI,Paid
4438,Debit Card,Paid
4439,UPI,Paid
4440,Wallet,Paid
4441,Debit Card,Paid
4442,COD,Paid
4443,Wallet,Paid
4444,Debit Card,Paid
4445,Debit Card,Paid
4446,COD,Paid
4447,UPI,Paid
4448,UPI,Paid
4449,COD,Paid
4450,Debit Card,Paid
4451,UPI,Paid
4452,Credit Card,Paid
4453,Credit Card,Paid
4454,COD,Paid
4455,Debit Card,Paid
4456,UPI,Paid
4457,COD,Paid
4458,Wallet,Paid
4459,Credit Card,Paid
4460,COD,Paid
4461,Wallet,Paid
4462,Debit Card,Paid
4463,Debit Card,Paid
4464,Credit Card,Paid
4465,COD,Paid
4466,Wallet,Paid
4467,COD,Paid
4468,Credit Card,Paid
4469,Credit Card,Paid
4470,UPI,Paid
4471,Wallet,Paid
4472,Wallet,Paid
4473,Wallet,Paid
4474,Debit Card,Paid
4475,UPI,Paid
4476,Credit Card,Paid
4477,COD,Paid
4478,UPI,Paid
4479,Debit Card,Paid
4480,COD,Paid
4481,UPI,Paid
4482,Credit Card,Paid
4483,COD,Paid
4484,Wallet,Paid
4485,Wallet,Paid
4486,Debit Card,Paid
4487,COD,Paid
4488,COD,Paid
4489,Wallet,Paid
4490,COD,Paid
4491,Credit Card,Paid
4492,Wallet,Paid
4493,COD,Paid
4494,Wallet,Paid
4495,Wallet,Paid
4496,Debit Card,Paid
4497,COD,Paid
4498,Wallet,Paid
4499,UPI,Paid
4500,COD,Paid
4501,Credit Card,Paid
4502,UPI,Paid
4503,Debit Card,Paid
4504,Debit Card,Paid
4505,Wallet,Paid
4506,COD,Paid
4507,Wallet,Paid
4508,Credit Card,Paid
4509,COD,Paid
4510,UPI,Paid
4511,Credit Card,Paid
4512,Wallet,Paid
4513,COD,Paid
4514,Credit Card,Paid
4515,Wallet,Paid
4516,Debit Card,Paid
4517,UPI,Paid
4518,Wallet,Paid
4519,COD,Paid
4520,Debit Card,Paid
4521,UPI,Paid
4522,Wallet,Paid
4523,Debit Card,Paid
4524,Credit Card,Paid
4525,COD,Paid
4526,Wallet,Paid
4527,COD,Paid
4528,Wallet,Paid
4529,COD,Paid
4530,COD,Paid
4531,Debit Card,Paid
4532,Wallet,Paid
4533,UPI,Paid
4534,Wallet,Paid
4535,COD,Paid
4536,Debit Card,Paid
4537,Credit Card,Paid
4538,Credit Card,Paid
4539,Credit Card,Paid
4540,Credit Card,Paid
4541,Credit Card,Paid
4542,UPI,Paid
4543,Wallet,Paid
4544,Credit Card,Paid
4545,COD,Paid
4546,Wallet,Paid
4547,Wallet,Paid
4548,UPI,Paid
4549,UPI,Paid
4550,COD,Paid
4551,Credit Card,Paid
4552,Credit Card,Paid
4553,Credit Card,Paid
4554,Credit Card,Paid
4555,COD,Paid
4556,COD,Paid
4557,COD,Paid
4558,UPI,Paid
4559,COD,Paid
4560,Debit Card,Paid
4561,Debit Card,Paid
4562,COD,Paid
4563,Credit Card,Paid
4564,Debit Card,Paid
4565,Debit Card,Paid
4566,UPI,Paid
4567,Debit Card,Paid
4568,COD,Paid
4569,UPI,Paid
4570,Debit Card,Paid
4571,Credit Card,Paid
4572,Credit Card,Paid
4573,COD,Paid
4574,COD,Paid
4575,COD,Paid
4576,Credit Card,Paid
4577,Wallet,Paid
4578,Wallet,Paid
4579,Credit Card,Paid
4580,COD,Paid
4581,Debit Card,Paid
4582,Debit Card,Paid
4583,UPI,Paid
4584,Credit Card,Paid
4585,Wallet,Paid
4586,Debit Card,Paid
4587,Wallet,Paid
4588,UPI,Paid
4589,COD,Paid
4590,Credit Card,Paid
4591,UPI,Paid
4592,UPI,Paid
4593,COD,Paid
4594,UPI,Paid
4595,Credit Card,Paid
4596,UPI,Paid
4597,UPI,Paid
4598,COD,Paid
4599,Wallet,Paid
4600,UPI,Paid
4601,Debit Card,Paid
4602,UPI,Paid
4603,UPI,Paid
4604,COD,Paid
4605,Wallet,Paid
4606,Debit Card,Paid
4607,Debit Card,Paid
4608,COD,Paid
4609,COD,Paid
4610,Credit Card,Paid
4611,COD,Paid
4612,Debit Card,Paid
4613,Wallet,Paid
4614,Credit Card,Paid
4615,UPI,Paid
4616,COD,Paid
4617,UPI,Paid
4618,Debit Card,Paid
4619,Wallet,Paid
4620,COD,Paid
4621,Debit Card,Paid
4622,COD,Paid
4623,Wallet,Paid
4624,Wallet,Paid
4625,Credit Card,Paid
4626,Credit Card,Paid
4627,UPI,Paid
4628,UPI,Paid
4629,Credit Card,Paid
4630,Credit Card,Paid
4631,Wallet,Paid
4632,COD,Paid
4633,COD,Paid
4634,COD,Paid
4635,Credit Card,Paid
4636,Wallet,Paid
4637,UPI,Paid
4638,COD,Paid
4639,UPI,Paid
4640,COD,Paid
4641,COD,Paid
4642,Credit Card,Paid
4643,Credit Card,Paid
4644,Credit Card,Paid
4645,UPI,Paid
4646,Credit Card,Paid
4647,Credit Card,Paid
4648,Wallet,Paid
4649,UPI,Paid
4650,Credit Card,Paid
4651,Debit Card,Paid
4652,Credit Card,Paid
4653,Debit Card,Paid
4654,Debit Card,Paid
4655,Wallet,Paid
4656,Debit Card,Paid
4657,Credit Card,Paid
4658,Wallet,Paid
4659,UPI,Paid
4660,Debit Card,Paid
4661,UPI,Paid
4662,Wallet,Paid
4663,Wallet,Paid
4664,UPI,Paid
4665,Credit Card,Paid
4666,UPI,Paid
4667,Credit Card,Paid
4668,Credit Card,Paid
4669,UPI,Paid
4670,Credit Card,Paid
4671,UPI,Paid
4672,COD,Paid
4673,Wallet,Paid
4674,Debit Card,Paid
4675,UPI,Paid
4676,Debit Card,Paid
4677,UPI,Paid
4678,Debit Card,Paid
4679,Debit Card,Paid
4680,Debit Card,Paid
4681,UPI,Paid
4682,COD,Paid
4683,Debit Card,Paid
4684,Wallet,Paid
4685,Credit Card,Paid
4686,COD,Paid
4687,Wallet,Paid
4688,UPI,Paid
4689,Wallet,Paid
4690,Debit Card,Paid
4691,COD,Paid
4692,Credit Card,Paid
4693,Credit Card,Paid
4694,COD,Paid
4695,Debit Card,Paid
4696,Wallet,Paid
4697,Debit Card,Paid
4698,UPI,Paid
4699,Wallet,Paid
4700,UPI,Paid
4701,Credit Card,Paid
4702,UPI,Paid
4703,Wallet,Paid
4704,Wallet,Paid
4705,COD,Paid
4706,Wallet,Paid
4707,Wallet,Paid
4708,UPI,Paid
4709,UPI,Paid
4710,Credit Card,Paid
4711,COD,Paid
4712,Debit Card,Paid
4713,Wallet,Paid
4714,Debit Card,Paid
4715,Credit Card,Paid
4716,Debit Card,Paid
4717,COD,Paid
4718,UPI,Paid
4719,COD,Paid
4720,COD,Paid
4721,Debit Card,Paid
4722,COD,Paid
4723,Debit Card,Paid
4724,Credit Card,Paid
4725,COD,Paid
4726,Wallet,Paid
4727,UPI,Paid
4728,Wallet,Paid
4729,Credit Card,Paid
4730,Credit Card,Paid
4731,COD,Paid
4732,Credit Card,Paid
4733,Debit Card,Paid
4734,Wallet,Paid
4735,UPI,Paid
4736,COD,Paid
4737,Credit Card,Paid
4738,Debit Card,Paid
4739,COD,Paid
4740,Wallet,Paid
4741,Wallet,Paid
4742,COD,Paid
4743,Debit Card,Paid
4744,Credit Card,Paid
4745,UPI,Paid
4746,Wallet,Paid
4747,Credit Card,Paid
4748,UPI,Paid
4749,UPI,Paid
4750,Credit Card,Paid
4751,UPI,Paid
4752,Debit Card,Paid
4753,Debit Card,Paid
4754,Debit Card,Paid
4755,Credit Card,Paid
4756,UPI,Paid
4757,Wallet,Paid
4758,Debit Card,Paid
4759,Wallet,Paid
4760,Wallet,Paid
4761,COD,Paid
4762,Debit Card,Paid
4763,COD,Paid
4764,COD,Paid
4765,COD,Paid
4766,Credit Card,Paid
4767,Debit Card,Paid
4768,Credit Card,Paid
4769,Credit Card,Paid
4770,Debit Card,Paid
4771,COD,Paid
4772,Debit Card,Paid
4773,COD,Paid
4774,Credit Card,Paid
4775,Wallet,Paid
4776,Debit Card,Paid
4777,Debit Card,Paid
4778,Credit Card,Paid
4779,UPI,Paid
4780,COD,Paid
4781,Credit Card,Paid
4782,UPI,Paid
4783,COD,Paid
4784,Wallet,Paid
4785,COD,Paid
4786,Wallet,Paid
4787,Wallet,Paid
4788,UPI,Paid
4789,Credit Card,Paid
4790,Debit Card,Paid
4791,Credit Card,Paid
4792,Credit Card,Paid
4793,Credit Card,Paid
4794,Credit Card,Paid
4795,Debit Card,Paid
4796,UPI,Paid
4797,UPI,Paid
4798,UPI,Paid
4799,UPI,Paid
4800,Wallet,Paid
4801,COD,Paid
4802,COD,Paid
4803,Debit Card,Paid
4804,Wallet,Paid
4805,COD,Paid
4806,UPI,Paid
4807,Wallet,Paid
4808,UPI,Paid
4809,Credit Card,Paid
4810,COD,Paid
4811,Wallet,Paid
4812,UPI,Paid
4813,Credit Card,Paid
4814,Wallet,Paid
4815,UPI,Paid
4816,Wallet,Paid
4817,Wallet,Paid
4818,UPI,Paid
4819,UPI,Paid
4820,Wallet,Paid
4821,Wallet,Paid
4822,COD,Paid
4823,COD,Paid
4824,UPI,Paid
4825,Wallet,Paid
4826,Credit Card,Paid
