order_item_id,order_id,product_id,quantity,unit_price,discount,sales,profit
8279,4113,168,2,360.61,15.81,705.41,75.41
8280,4114,53,1,1531.38,0.9,1530.48,551.48
8281,4114,61,2,2566.03,16.34,5115.72,1889.72
8282,4115,114,3,4077.29,18.94,12212.93,4463.93
8283,4115,191,4,933.8,7.35,3727.85,907.85
8284,4115,191,3,933.8,12.87,2788.53,673.53
8285,4116,79,3,789.02,2.76,2364.3,648.3
8286,4116,198,3,2599.54,12.18,7786.44,2032.44
8287,4116,2,2,3361.74,9.91,6713.57,733.57
8288,4117,178,1,244.03,3.87,240.16,85.16
8289,4117,6,3,3476.76,14.64,10415.64,1124.64
8290,4118,35,3,2598.33,6.47,7788.52,2394.52
8291,4118,160,3,2514.92,16.18,7528.58,1624.58
8292,4118,88,1,5157.4,5.19,5152.21,720.21
8293,4119,189,2,4900.58,2.96,9798.2,1418.2
8294,4119,136,4,3836.46,17.14,15328.7,1452.7
8295,4120,49,2,5840.98,0.22,11681.74,2075.74
8296,4120,161,2,2333.99,2.16,4665.82,1423.82
8297,4120,168,2,360.61,9.85,711.37,81.37
8298,4121,108,4,1550.46,14.34,6187.5,1395.5
8299,4121,131,2,572.86,14.85,1130.87,376.87
8300,4121,55,3,6404.04,14.52,19197.6,6759.6
8301,4122,20,1,303.07,1.53,301.54,65.54
8302,4123,147,2,1363.26,13.25,2713.27,951.27
8303,4124,150,2,6284.22,17.7,12550.74,3454.74
8304,4124,154,1,4728.41,3.76,4724.65,1437.65
8305,4125,22,4,4915.03,16.44,19643.68,3695.68
8306,4125,5,2,1844.85,11.24,3678.46,1284.46
8307,4125,170,1,250.43,10.91,239.52,38.52
8308,4126,196,3,638.3,18.46,1896.44,510.44
8309,4127,108,2,1550.46,19.69,3081.23,685.23
8310,4127,95,1,3093.45,7.25,3086.2,982.2
8311,4127,199,4,7009.81,9.72,28029.52,8609.52
8312,4128,112,1,650.07,9.15,640.92,217.92
8313,4128,146,1,6386.06,3.57,6382.49,2188.49
8314,4128,67,3,3825.3,3.17,11472.73,3531.73
8315,4129,148,4,2839.22,5.44,11351.44,4027.44
8316,4129,177,2,2260.51,13.73,4507.29,1105.29
8317,4130,148,1,2839.22,16.15,2823.07,992.07
8318,4131,38,2,5028.62,18.53,10038.71,3374.71
8319,4131,142,1,5775.74,1.81,5773.93,1045.93
8320,4132,148,2,2839.22,16.5,5661.94,1999.94
8321,4132,173,1,1527.03,6.72,1520.31,283.31
8322,4132,92,4,1142.9,8.33,4563.27,467.27
8323,4133,70,1,5087.1,15.6,5071.5,1565.5
8324,4134,65,3,4404.24,19.26,13193.46,4058.46
8325,4134,108,4,1550.46,11.33,6190.51,1398.51
8326,4134,49,2,5840.98,18.14,11663.82,2057.82
8327,4135,89,4,454.52,1.16,1816.92,672.92
8328,4135,19,4,5980.37,7.19,23914.29,7466.29
8329,4136,97,4,6749.43,16.1,26981.62,10073.62
8330,4136,75,3,4256.43,13.2,12756.09,4395.09
8331,4136,133,3,1476.81,18.69,4411.74,400.74
8332,4137,156,3,6188.4,9.41,18555.79,5949.79
8333,4137,12,4,4572.81,2.33,18288.91,5908.91
8334,4137,4,2,4963.98,3.34,9924.62,932.62
8335,4138,87,4,3417.67,0.23,13670.45,1878.45
8336,4138,134,3,3568.12,17.08,10687.28,1216.28
8337,4138,195,3,3047.63,0.46,9142.43,2743.43
8338,4139,55,4,6404.04,0.37,25615.79,9031.79
8339,4139,137,3,7130.26,10.68,21380.1,7916.1
8340,4140,102,1,6271.36,10.66,6260.7,1607.7
8341,4140,83,4,4426.65,14.96,17691.64,1823.64
8342,4140,134,2,3568.12,8.65,7127.59,813.59
8343,4141,154,1,4728.41,12.71,4715.7,1428.7
8344,4141,149,4,2606.01,18.86,10405.18,1125.18
8345,4142,13,2,5553.96,8.48,11099.44,2559.44
8346,4142,180,1,3738.11,9.3,3728.81,886.81
8347,4142,113,3,5653.4,4.3,16955.9,2921.9
8348,4143,146,4,6386.06,1.07,25543.17,8767.17
8349,4144,29,2,6088.79,4.13,12173.45,4247.45
8350,4145,59,1,1997.79,19.63,1978.16,296.16
8351,4145,35,4,2598.33,13.99,10379.33,3187.33
8352,4146,179,2,4824.55,1.93,9647.17,3223.17
8353,4146,92,2,1142.9,14.9,2270.9,222.9
8354,4147,101,1,7616.13,16.52,7599.61,2653.61
8355,4148,191,3,933.8,19.34,2782.06,667.06
8356,4148,54,2,6094.37,4.16,12184.58,4540.58
8357,4149,180,3,3738.11,9.39,11204.94,2678.94
8358,4149,141,3,3818.5,8.38,11447.12,1394.12
8359,4150,75,2,4256.43,0.37,8512.49,2938.49
8360,4150,24,4,2037.73,7.85,8143.07,2159.07
8361,4151,43,4,2515.73,4.54,10058.38,1818.38
8362,4151,21,1,6119.99,5.66,6114.33,1233.33
8363,4152,113,3,5653.4,2.16,16958.04,2924.04
8364,4152,129,2,1819.36,9.26,3629.46,1137.46
8365,4152,192,1,6331.66,15.49,6316.17,1447.17
8366,4153,70,2,5087.1,14.8,10159.4,3147.4
8367,4153,36,4,5135.84,8.3,20535.06,4415.06
8368,4153,54,3,6094.37,8.64,18274.47,6808.47
8369,4154,27,4,336.73,12.74,1334.18,314.18
8370,4154,82,3,852.5,9.45,2548.05,682.05
8371,4154,120,3,1361.78,6.66,4078.68,1357.68
8372,4155,115,2,2618.2,8.97,5227.43,1915.43
8373,4155,191,4,933.8,11.91,3723.29,903.29
8374,4155,177,1,2260.51,8.84,2251.67,550.67
8375,4156,109,4,3992.5,10.26,15959.74,4739.74
8376,4157,28,3,5032.36,7.09,15089.99,4643.99
8377,4157,196,2,638.3,16.62,1259.98,335.98
8378,4157,151,4,2964.55,9.04,11849.16,1145.16
8379,4158,70,1,5087.1,5.01,5082.09,1576.09
8380,4159,137,4,7130.26,1.68,28519.36,10567.36
8381,4159,50,2,5429.37,4.87,10853.87,3807.87
8382,4159,9,4,3616.76,4.85,14462.19,4898.19
8383,4160,116,3,3021.59,15.15,9049.62,2788.62
8384,4160,185,3,3574.96,0.75,10724.13,1454.13
8385,4161,18,1,6294.01,19.53,6274.48,1311.48
8386,4162,148,4,2839.22,11.81,11345.07,4021.07
8387,4162,86,4,1091.11,8.15,4356.29,1328.29
8388,4162,174,4,1465.47,14.33,5847.55,667.55
8389,4163,176,4,3397.33,11.45,13577.87,4933.87
8390,4163,145,2,792.87,9.87,1575.87,457.87
8391,4164,100,1,4359.62,17.36,4342.26,855.26
8392,4165,149,1,2606.01,14.29,2591.72,271.72
8393,4165,189,2,4900.58,16.26,9784.9,1404.9
8394,4166,148,2,2839.22,18.93,5659.51,1997.51
8395,4166,134,1,3568.12,17.59,3550.53,393.53
8396,4166,194,2,7044.36,8.08,14080.64,4152.64
8397,4167,130,2,7243.63,1.63,14485.63,5403.63
8398,4168,39,4,552.25,5.22,2203.78,427.78
8399,4168,74,3,2434.43,18.52,7284.77,2016.77
8400,4168,50,2,5429.37,2.89,10855.85,3809.85
8401,4169,85,1,4281.36,7.31,4274.05,1041.05
8402,4169,120,3,1361.78,10.02,4075.32,1354.32
8403,4169,3,3,7696.6,11.56,23078.24,8096.24
8404,4170,47,1,5349.54,0.57,5348.97,1352.97
8405,4170,146,2,6386.06,4.49,12767.63,4379.63
8406,4171,170,4,250.43,17.31,984.41,180.41
8407,4172,45,3,4565.43,3.85,13692.44,1785.44
8408,4172,132,1,198.54,15.78,182.76,30.76
8409,4173,119,2,2869.36,13.2,5725.52,1241.52
8410,4173,138,3,5451.69,16.54,16338.53,5457.53
8411,4173,147,4,1363.26,12.14,5440.9,1916.9
8412,4174,58,3,315.69,4.67,942.4,297.4
8413,4174,28,2,5032.36,18.71,10046.01,3082.01
8414,4175,22,3,4915.03,15.94,14729.15,2768.15
8415,4176,13,3,5553.96,7.68,16654.2,3844.2
8416,4176,48,2,3393.83,5.38,6782.28,1320.28
8417,4176,60,2,5461.59,12.82,10910.36,2268.36
8418,4177,61,2,2566.03,9.28,5122.78,1896.78
8419,4178,16,4,1573.66,10.75,6283.89,1303.89
8420,4179,105,3,4856.31,19.71,14549.22,2612.22
8421,4179,60,3,5461.59,6.53,16378.24,3415.24
8422,4179,161,2,2333.99,3.51,4664.47,1422.47
8423,4180,10,2,1249.33,13.16,2485.5,339.5
8424,4181,69,1,1797.42,4.4,1793.02,439.02
8425,4181,26,1,7539.95,10.24,7529.71,2739.71
8426,4182,15,3,5784.26,2.42,17350.36,4288.36
8427,4182,66,1,4903.31,16.2,4887.11,975.11
8428,4183,26,3,7539.95,16.8,22603.05,8233.05
8429,4183,32,2,5678.29,3.63,11352.95,2418.95
8430,4184,172,2,5175.17,14.9,10335.44,1599.44
8431,4185,20,1,303.07,2.54,300.53,64.53
8432,4186,41,1,2657.03,4.35,2652.68,897.68
8433,4186,175,2,4435.81,18.53,8853.09,1755.09
8434,4186,130,1,7243.63,5.66,7237.97,2696.97
8435,4187,82,1,852.5,3.44,849.06,227.06
8436,4188,159,1,3489.26,7.85,3481.41,1142.41
8437,4188,177,1,2260.51,11.99,2248.52,547.52
8438,4189,58,2,315.69,19.28,612.1,182.1
8439,4189,157,4,1186.69,10.05,4736.71,1136.71
8440,4190,46,1,7321.91,15.97,7305.94,2697.94
8441,4190,64,3,7118.68,16.81,21339.23,6726.23
8442,4190,159,3,3489.26,13.75,10454.03,3437.03
8443,4191,120,1,1361.78,9.71,1352.07,445.07
8444,4191,171,1,7270.84,11.89,7258.95,2575.95
8445,4191,193,1,5092.0,2.16,5089.84,536.84
8446,4192,188,1,5532.23,16.28,5515.95,1824.95
8447,4193,21,3,6119.99,2.19,18357.78,3714.78
8448,4194,173,2,1527.03,16.3,3037.76,563.76
8449,4194,171,3,7270.84,7.61,21804.91,7755.91
8450,4195,8,1,907.81,12.32,895.49,193.49
8451,4195,46,4,7321.91,3.81,29283.83,10851.83
8452,4195,38,2,5028.62,12.2,10045.04,3381.04
8453,4196,187,2,504.48,1.03,1007.93,367.93
8454,4196,81,4,5497.32,7.02,21982.26,2634.26
8455,4196,119,1,2869.36,17.61,2851.75,609.75
8456,4197,37,4,1522.64,16.35,6074.21,1682.21
8457,4198,80,3,4102.63,14.1,12293.79,2264.79
8458,4198,6,3,3476.76,19.54,10410.74,1119.74
8459,4198,83,2,4426.65,4.96,8848.34,914.34
8460,4199,198,4,2599.54,16.12,10382.04,2710.04
8461,4199,51,1,5007.82,7.92,4999.9,1647.9
8462,4200,131,4,572.86,19.28,2272.16,764.16
8463,4200,30,2,5234.76,18.84,10450.68,1752.68
8464,4200,183,2,3649.52,16.38,7282.66,2308.66
8465,4201,89,3,454.52,0.9,1362.66,504.66
8466,4201,104,1,1652.43,8.57,1643.86,321.86
8467,4201,134,3,3568.12,6.39,10697.97,1226.97
8468,4202,111,2,2962.45,3.32,5921.58,1323.58
8469,4202,68,1,2309.06,12.46,2296.6,387.6
8470,4203,75,3,4256.43,16.57,12752.72,4391.72
8471,4204,48,4,3393.83,10.99,13564.33,2640.33
8472,4204,122,1,7212.86,6.83,7206.03,2498.03
8473,4204,78,4,1600.82,13.54,6389.74,1669.74
8474,4205,149,1,2606.01,3.41,2602.6,282.6
8475,4206,81,2,5497.32,4.46,10990.18,1316.18
8476,4207,58,2,315.69,10.89,620.49,190.49
8477,4207,6,2,3476.76,8.35,6945.17,751.17
8478,4208,167,2,6421.3,4.19,12838.41,3514.41
8479,4208,183,2,3649.52,18.19,7280.85,2306.85
8480,4208,129,3,1819.36,13.75,5444.33,1706.33
8481,4209,103,3,5536.18,6.76,16601.78,3413.78
8482,4209,49,3,5840.98,5.11,17517.83,3108.83
8483,4210,112,3,650.07,14.68,1935.53,666.53
8484,4210,21,4,6119.99,14.94,24465.02,4941.02
8485,4211,198,3,2599.54,18.86,7779.76,2025.76
8486,4211,76,3,2598.97,17.34,7779.57,2433.57
8487,4211,180,2,3738.11,15.1,7461.12,1777.12
8488,4212,72,3,5828.14,7.31,17477.11,4265.11
8489,4212,23,2,2868.81,15.09,5722.53,1794.53
8490,4213,116,3,3021.59,18.58,9046.19,2785.19
8491,4214,34,2,5835.24,16.79,11653.69,2311.69
8492,4214,160,3,2514.92,13.34,7531.42,1627.42
8493,4215,40,4,5316.39,19.01,21246.55,6354.55
8494,4215,154,4,4728.41,14.83,18898.81,5750.81
8495,4216,158,3,6464.49,16.47,19377.0,4440.0
8496,4216,146,3,6386.06,19.45,19138.73,6556.73
8497,4217,98,3,3766.26,1.34,11297.44,3161.44
8498,4217,140,2,5410.03,10.12,10809.94,1985.94
8499,4217,4,3,4963.98,14.4,14877.54,1389.54
8500,4218,90,1,4881.97,3.28,4878.69,1304.69
8501,4219,152,3,1890.92,7.62,5665.14,1822.14
8502,4219,27,1,336.73,8.68,328.05,73.05
8503,4219,95,3,3093.45,7.8,9272.55,2960.55
8504,4220,57,1,2097.22,0.97,2096.25,665.25
8505,4220,174,2,1465.47,4.05,2926.89,336.89
8506,4221,21,3,6119.99,7.93,18352.04,3709.04
8507,4222,171,3,7270.84,16.74,21795.78,7746.78
8508,4222,184,4,2633.24,11.34,10521.62,2181.62
8509,4223,100,4,4359.62,19.95,17418.53,3470.53
8510,4223,38,2,5028.62,14.44,10042.8,3378.8
8511,4224,39,3,552.25,15.09,1641.66,309.66
8512,4224,68,1,2309.06,13.13,2295.93,386.93
8513,4225,94,4,5544.85,13.75,22165.65,2305.65
8514,4225,119,4,2869.36,6.2,11471.24,2503.24
8515,4226,99,3,3956.07,6.81,11861.4,4145.4
8516,4227,30,1,5234.76,1.11,5233.65,884.65
8517,4227,105,4,4856.31,11.42,19413.82,3497.82
8518,4228,48,3,3393.83,17.83,10163.66,1970.66
8519,4228,40,2,5316.39,6.22,10626.56,3180.56
8520,4228,154,2,4728.41,10.06,9446.76,2872.76
8521,4229,107,2,5511.95,14.26,11009.64,4049.64
8522,4229,128,3,2167.32,8.88,6493.08,2059.08
8523,4230,128,2,2167.32,4.47,4330.17,1374.17
8524,4231,15,1,5784.26,1.06,5783.2,1429.2
8525,4231,138,4,5451.69,9.56,21797.2,7289.2
8526,4231,12,3,4572.81,4.29,13714.14,4429.14
8527,4232,10,2,1249.33,6.56,2492.1,346.1
8528,4232,177,1,2260.51,8.56,2251.95,550.95
8529,4233,170,3,250.43,18.41,732.88,129.88
8530,4233,139,1,1210.99,12.55,1198.44,309.44
8531,4233,131,3,572.86,7.64,1710.94,579.94
8532,4234,97,1,6749.43,19.31,6730.12,2503.12
8533,4234,95,4,3093.45,18.03,12355.77,3939.77
8534,4235,53,4,1531.38,17.53,6107.99,2191.99
8535,4236,73,2,5457.97,10.75,10905.19,1463.19
8536,4237,37,4,1522.64,1.97,6088.59,1696.59
8537,4238,37,1,1522.64,9.14,1513.5,415.5
8538,4238,192,3,6331.66,19.6,18975.38,4368.38
8539,4238,60,1,5461.59,7.56,5454.03,1133.03
8540,4239,126,2,6579.87,9.96,13149.78,3929.78
8541,4240,171,2,7270.84,8.27,14533.41,5167.41
8542,4241,20,3,303.07,9.19,900.02,192.02
8543,4241,91,4,4930.64,12.57,19709.99,4217.99
8544,4242,41,2,2657.03,7.9,5306.16,1796.16
8545,4243,190,2,3100.22,16.35,6184.09,1846.09
8546,4243,150,3,6284.22,16.29,18836.37,5192.37
8547,4243,115,2,2618.2,5.33,5231.07,1919.07
8548,4244,117,4,2834.64,5.42,11333.14,3093.14
8549,4245,109,1,3992.5,6.03,3986.47,1181.47
8550,4246,7,3,5629.83,18.37,16871.12,2765.12
8551,4247,144,2,4410.54,4.07,8817.01,1977.01
8552,4248,126,1,6579.87,4.42,6575.45,1965.45
8553,4249,90,4,4881.97,15.28,19512.6,5216.6
8554,4250,88,2,5157.4,16.49,10298.31,1434.31
8555,4251,11,3,4727.45,1.73,14180.62,4709.62
8556,4251,140,4,5410.03,1.15,21638.97,3990.97
8557,4251,177,2,2260.51,6.15,4514.87,1112.87
8558,4252,94,4,5544.85,14.82,22164.58,2304.58
8559,4252,11,2,4727.45,0.27,9454.63,3140.63
8560,4252,151,4,2964.55,17.49,11840.71,1136.71
8561,4253,143,1,1084.42,18.66,1065.76,305.76
8562,4254,198,3,2599.54,1.95,7796.67,2042.67
8563,4254,102,4,6271.36,12.72,25072.72,6460.72
8564,4255,52,1,448.48,7.95,440.53,34.53
8565,4256,90,2,4881.97,11.47,9752.47,2604.47
8566,4256,162,1,3776.05,5.81,3770.24,1251.24
8567,4256,6,1,3476.76,6.29,3470.47,373.47
8568,4257,175,4,4435.81,7.2,17736.04,3540.04
8569,4257,65,1,4404.24,3.39,4400.85,1355.85
8570,4258,129,4,1819.36,1.33,7276.11,2292.11
8571,4259,154,2,4728.41,9.17,9447.65,2873.65
8572,4259,87,3,3417.67,15.13,10237.88,1393.88
8573,4259,176,3,3397.33,6.73,10185.26,3702.26
8574,4260,200,1,4099.17,6.84,4092.33,928.33
8575,4260,52,1,448.48,19.23,429.25,23.25
8576,4260,154,3,4728.41,2.64,14182.59,4321.59
8577,4261,180,3,3738.11,15.86,11198.47,2672.47
8578,4261,133,2,1476.81,16.6,2937.02,263.02
8579,4262,103,4,5536.18,4.57,22140.15,4556.15
8580,4262,92,1,1142.9,2.77,1140.13,116.13
8581,4262,106,2,1926.7,16.62,3836.78,1272.78
8582,4263,59,1,1997.79,19.47,1978.32,296.32
8583,4263,194,2,7044.36,19.88,14068.84,4140.84
8584,4264,102,2,6271.36,7.89,12534.83,3228.83
8585,4264,86,4,1091.11,0.79,4363.65,1335.65
8586,4265,30,3,5234.76,13.53,15690.75,2643.75
8587,4266,70,2,5087.1,2.39,10171.81,3159.81
8588,4267,157,2,1186.69,4.02,2369.36,569.36
8589,4268,32,2,5678.29,5.24,11351.34,2417.34
8590,4269,115,1,2618.2,15.49,2602.71,946.71
8591,4269,83,4,4426.65,6.2,17700.4,1832.4
8592,4270,57,4,2097.22,0.05,8388.83,2664.83
8593,4271,157,4,1186.69,15.33,4731.43,1131.43
8594,4271,170,4,250.43,0.66,1001.06,197.06
8595,4271,95,4,3093.45,6.19,12367.61,3951.61
8596,4272,31,1,5674.17,9.41,5664.76,1260.76
8597,4273,15,4,5784.26,0.59,23136.45,5720.45
8598,4273,173,4,1527.03,0.81,6107.31,1159.31
8599,4273,120,3,1361.78,5.28,4080.06,1359.06
8600,4274,151,2,2964.55,5.56,5923.54,571.54
8601,4274,127,1,6494.51,8.13,6486.38,2384.38
8602,4275,167,4,6421.3,4.13,25681.07,7033.07
8603,4275,105,1,4856.31,0.35,4855.96,876.96
8604,4276,63,2,5551.59,4.26,11098.92,3580.92
8605,4277,59,4,1997.79,9.94,7981.22,1253.22
8606,4278,113,2,5653.4,19.97,11286.83,1930.83
8607,4278,23,4,2868.81,11.89,11463.35,3607.35
8608,4279,8,2,907.81,14.49,1801.13,397.13
8609,4279,33,1,4863.47,8.01,4855.46,789.46
8610,4280,88,1,5157.4,5.49,5151.91,719.91
8611,4280,142,3,5775.74,16.27,17310.95,3126.95
8612,4280,161,1,2333.99,13.18,2320.81,699.81
8613,4281,189,2,4900.58,11.69,9789.47,1409.47
8614,4281,17,3,1855.26,15.79,5549.99,1256.99
8615,4281,127,3,6494.51,10.56,19472.97,7166.97
8616,4282,175,3,4435.81,7.73,13299.7,2652.7
8617,4282,124,4,4391.54,18.64,17547.52,3467.52
8618,4282,33,2,4863.47,1.09,9725.85,1593.85
8619,4283,54,4,6094.37,0.29,24377.19,9089.19
8620,4283,116,4,3021.59,5.81,12080.55,3732.55
8621,4284,60,3,5461.59,0.34,16384.43,3421.43
8622,4284,43,3,2515.73,13.45,7533.74,1353.74
8623,4285,189,3,4900.58,15.62,14686.12,2116.12
8624,4285,143,2,1084.42,7.34,2161.5,641.5
8625,4286,161,3,2333.99,3.44,6998.53,2135.53
8626,4286,69,2,1797.42,17.15,3577.69,869.69
8627,4287,176,4,3397.33,16.84,13572.48,4928.48
8628,4287,187,3,504.48,14.9,1498.54,538.54
8629,4288,2,1,3361.74,10.42,3351.32,361.32
8630,4289,138,1,5451.69,15.43,5436.26,1809.26
8631,4290,57,2,2097.22,13.19,4181.25,1319.25
8632,4290,142,3,5775.74,15.33,17311.89,3127.89
8633,4290,196,4,638.3,15.67,2537.53,689.53
8634,4291,65,2,4404.24,9.58,8798.9,2708.9
8635,4291,62,4,2352.48,15.0,9394.92,866.92
8636,4291,189,3,4900.58,12.64,14689.1,2119.1
8637,4292,196,1,638.3,18.3,620.0,158.0
8638,4293,60,3,5461.59,8.87,16375.9,3412.9
8639,4293,21,4,6119.99,9.91,24470.05,4946.05
8640,4294,167,1,6421.3,6.89,6414.41,1752.41
8641,4294,180,3,3738.11,5.01,11209.32,2683.32
8642,4295,44,3,2260.37,10.29,6770.82,749.82
8643,4295,149,1,2606.01,5.74,2600.27,280.27
8644,4295,115,3,2618.2,6.53,7848.07,2880.07
8645,4296,130,2,7243.63,1.96,14485.3,5403.3
8646,4296,89,4,454.52,7.78,1810.3,666.3
8647,4296,154,3,4728.41,16.06,14169.17,4308.17
8648,4297,22,4,4915.03,6.45,19653.67,3705.67
8649,4297,67,1,3825.3,13.24,3812.06,1165.06
8650,4298,116,3,3021.59,19.3,9045.47,2784.47
8651,4298,184,1,2633.24,0.6,2632.64,547.64
8652,4298,50,2,5429.37,8.23,10850.51,3804.51
8653,4299,109,2,3992.5,18.64,7966.36,2356.36
8654,4299,197,3,4180.68,18.15,12523.89,1645.89
8655,4300,127,4,6494.51,6.74,25971.3,9563.3
8656,4300,124,4,4391.54,8.38,17557.78,3477.78
8657,4300,55,4,6404.04,16.78,25599.38,9015.38
8658,4301,25,1,1979.19,12.77,1966.42,656.42
8659,4302,83,4,4426.65,1.64,17704.96,1836.96
8660,4302,124,3,4391.54,17.98,13156.64,2596.64
8661,4303,140,3,5410.03,1.33,16228.76,2992.76
8662,4304,53,2,1531.38,9.62,3053.14,1095.14
8663,4304,37,1,1522.64,10.22,1512.42,414.42
8664,4304,125,1,2559.2,0.55,2558.65,574.65
8665,4305,43,2,2515.73,4.52,5026.94,906.94
8666,4306,71,4,2797.48,14.16,11175.76,3619.76
8667,4307,47,2,5349.54,5.45,10693.63,2701.63
8668,4307,194,4,7044.36,18.46,28158.98,8302.98
8669,4308,183,1,3649.52,2.05,3647.47,1160.47
8670,4308,147,4,1363.26,18.38,5434.66,1910.66
8671,4308,191,4,933.8,18.83,3716.37,896.37
8672,4309,31,3,5674.17,13.4,17009.11,3797.11
8673,4310,120,1,1361.78,7.68,1354.1,447.1
8674,4310,81,2,5497.32,10.47,10984.17,1310.17
8675,4311,37,4,1522.64,10.23,6080.33,1688.33
8676,4311,200,1,4099.17,1.87,4097.3,933.3
8677,4312,145,2,792.87,11.17,1574.57,456.57
8678,4313,198,3,2599.54,0.73,7797.89,2043.89
8679,4313,165,1,3471.22,13.36,3457.86,832.86
8680,4314,86,4,1091.11,5.64,4358.8,1330.8
8681,4315,166,3,1355.22,1.22,4064.44,509.44
8682,4315,198,3,2599.54,15.5,7783.12,2029.12
8683,4316,1,3,6087.96,12.22,18251.66,6716.66
8684,4317,158,2,6464.49,10.07,12918.91,2960.91
8685,4317,120,3,1361.78,8.67,4076.67,1355.67
8686,4318,105,4,4856.31,11.21,19414.03,3498.03
8687,4318,88,2,5157.4,15.1,10299.7,1435.7
8688,4318,173,3,1527.03,16.33,4564.76,853.76
8689,4319,191,2,933.8,9.77,1857.83,447.83
8690,4320,102,3,6271.36,16.79,18797.29,4838.29
8691,4321,163,3,2701.47,6.2,8098.21,1213.21
8692,4321,16,2,1573.66,0.48,3146.84,656.84
8693,4321,120,2,1361.78,7.13,2716.43,902.43
8694,4322,33,1,4863.47,6.31,4857.16,791.16
8695,4322,130,4,7243.63,16.34,28958.18,10794.18
8696,4322,71,2,2797.48,11.27,5583.69,1805.69
8697,4323,4,3,4963.98,2.96,14888.98,1400.98
8698,4324,8,1,907.81,2.4,905.41,203.41
8699,4324,41,3,2657.03,8.53,7962.56,2697.56
8700,4325,17,2,1855.26,17.43,3693.09,831.09
8701,4326,65,3,4404.24,4.38,13208.34,4073.34
8702,4327,157,2,1186.69,14.46,2358.92,558.92
8703,4328,108,3,1550.46,5.21,4646.17,1052.17
8704,4328,165,4,3471.22,15.65,13869.23,3369.23
8705,4329,113,1,5653.4,8.8,5644.6,966.6
8706,4330,145,3,792.87,19.43,2359.18,682.18
8707,4331,199,3,7009.81,4.67,21024.76,6459.76
8708,4331,136,2,3836.46,19.67,7653.25,715.25
8709,4332,143,3,1084.42,13.76,3239.5,959.5
8710,4332,27,4,336.73,12.94,1333.98,313.98
8711,4333,177,3,2260.51,17.07,6764.46,1661.46
8712,4333,104,1,1652.43,13.76,1638.67,316.67
8713,4333,121,1,2267.36,10.02,2257.34,493.34
8714,4334,130,1,7243.63,7.19,7236.44,2695.44
8715,4334,31,4,5674.17,2.78,22693.9,5077.9
8716,4335,133,3,1476.81,1.14,4429.29,418.29
8717,4335,18,3,6294.01,9.54,18872.49,3983.49
8718,4336,46,1,7321.91,0.19,7321.72,2713.72
8719,4336,5,3,1844.85,18.08,5516.47,1925.47
8720,4337,147,3,1363.26,0.89,4088.89,1445.89
8721,4338,133,3,1476.81,16.07,4414.36,403.36
8722,4338,15,2,5784.26,18.02,11550.5,2842.5
8723,4339,107,1,5511.95,18.52,5493.43,2013.43
8724,4339,53,1,1531.38,1.08,1530.3,551.3
8725,4339,118,3,5356.59,3.47,16066.3,4309.3
8726,4340,50,4,5429.37,19.71,21697.77,7605.77
8727,4340,61,1,2566.03,14.47,2551.56,938.56
8728,4340,121,1,2267.36,19.99,2247.37,483.37
8729,4341,176,1,3397.33,14.95,3382.38,1221.38
8730,4341,181,2,3227.71,19.96,6435.46,1313.46
8731,4342,151,2,2964.55,17.89,5911.21,559.21
8732,4342,14,1,488.44,19.84,468.6,50.6
8733,4343,27,3,336.73,14.31,995.88,230.88
8734,4344,59,1,1997.79,2.94,1994.85,312.85
8735,4344,101,2,7616.13,19.89,15212.37,5320.37
8736,4345,5,2,1844.85,2.39,3687.31,1293.31
8737,4345,134,3,3568.12,3.84,10700.52,1229.52
8738,4345,50,3,5429.37,18.52,16269.59,5700.59
8739,4346,64,4,7118.68,18.17,28456.55,8972.55
8740,4346,115,2,2618.2,5.94,5230.46,1918.46
8741,4347,156,4,6188.4,10.68,24742.92,7934.92
8742,4348,146,1,6386.06,15.76,6370.3,2176.3
8743,4349,142,2,5775.74,12.86,11538.62,2082.62
8744,4350,181,4,3227.71,6.39,12904.45,2660.45
8745,4351,136,4,3836.46,0.99,15344.85,1468.85
8746,4352,73,1,5457.97,15.94,5442.03,721.03
8747,4352,77,4,5661.33,6.46,22638.86,5518.86
8748,4353,29,2,6088.79,8.42,12169.16,4243.16
8749,4353,11,4,4727.45,0.68,18909.12,6281.12
8750,4354,165,3,3471.22,11.68,10401.98,2526.98
8751,4354,72,1,5828.14,0.25,5827.89,1423.89
8752,4354,26,4,7539.95,16.37,30143.43,10983.43
8753,4355,108,4,1550.46,15.02,6186.82,1394.82
8754,4355,177,4,2260.51,18.3,9023.74,2219.74
8755,4355,199,3,7009.81,15.02,21014.41,6449.41
8756,4356,156,3,6188.4,2.79,18562.41,5956.41
8757,4356,59,4,1997.79,4.29,7986.87,1258.87
8758,4357,177,3,2260.51,4.02,6777.51,1674.51
8759,4357,80,3,4102.63,11.39,12296.5,2267.5
8760,4358,42,2,2717.08,7.55,5426.61,776.61
8761,4359,75,2,4256.43,8.33,8504.53,2930.53
8762,4360,16,1,1573.66,15.53,1558.13,313.13
8763,4361,131,3,572.86,4.71,1713.87,582.87
8764,4361,14,2,488.44,12.03,964.85,128.85
8765,4361,131,3,572.86,4.72,1713.86,582.86
8766,4362,156,4,6188.4,0.44,24753.16,7945.16
8767,4362,67,1,3825.3,1.53,3823.77,1176.77
